post,time,image,num of likes,num of comments,comments 
"LOOK: Manila Mayor Isko Moreno Domagoso and Vice Mayor Honey Lacuna-Pangan led the launching of the commemorative stamp and coin at Museong Pambata in Roxas Boulevard during the city’s celebration of 450th year anniversary.

(Photos by Christian Turingan and K R De Asis/MPIO)

#Manila450",2021-06-24 15:32:00,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204510986_1144675159350505_4544867404441514238_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=110474&_nc_ohc=D3vja_eWB9EAX_BLpzK&_nc_ht=scontent.fmnl9-2.fna&oh=0bdf25cb4c309b8eb7c3b9e2f1eb100b&oe=613274EC,892,38,[]
"LOOK: Manila Mayor Isko Moreno Domagoso and Vice Mayor Honey Lacuna-Pangan led the wreath laying activity at the tomb of Miguel Lopez de Legazpi at San Agustin Church during the city’s celebration of 450th year anniversary.

(Photos by Christian Turingan/MPIO)

#Manila450",2021-06-24 14:58:53,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202176284_1144661652685189_5659762410680510326_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=110474&_nc_ohc=iAI1fRsbApYAX9GRZly&_nc_ht=scontent.fmnl9-1.fna&oh=1797816bee7559dd25f4df93745dd138&oe=61331B62,1000,34,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of June 24, 2021.

#AlertoManileno #COVID19PH",2021-06-24 14:40:45,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/206291264_1144653829352638_8139666284542283337_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=110474&_nc_ohc=0QQR2Q9i-FAAX_4mOHo&_nc_ht=scontent.fmnl9-1.fna&oh=1a0b15b760c5348ce67568b79a638ee2&oe=613163FA,330,19,[]
"NEWS ALERT: Flags in the City of Manila are flown at half-mast as the nation’s capital mourns the passing of former Philippine President Benigno ‘Noynoy’ Aquino III.

#AlertoManileno",2021-06-24 10:35:30,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205766903_1144547359363285_6509356894114173309_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=110474&_nc_ohc=gtOnosCKquUAX9fI2i2&_nc_ht=scontent.fmnl9-2.fna&oh=9319f16450a956e771ea3c4338ef08c1&oe=6130F143,2595,81,[]
"LOOK: Solemn Installation of His Eminence Jose F. Cardinal Advincula as the 33rd Archbishop of Manila.

Present during the installation were Manila Mayor Isko Moreno Domagoso and Manila Vice Mayor Honey Lacuna-Pangan, among other Metro Manila mayors.

(Photos by Christian Turingan/MPIO and Gerry Ele/OVM)

#Manila450",2021-06-24 09:59:55,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202494081_1144533772697977_851348963356969613_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=3Vi5-EiwgXIAX_xJqzI&_nc_ht=scontent.fmnl9-1.fna&oh=f2aec7c09685ba746fcc7de13a8590d6&oe=6131366D,1258,12,[]
"HAPPENING NOW: Mayor Isko Moreno Domagoso and Vice Mayor Honey Lacuna-Pangan attend the Solemn Installation of His Eminence Jose F. Cardinal Advincula as the 33rd Archbishop of Manila.

#Manila450",2021-06-24 09:01:46,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204001231_1144508256033862_4738516432177290720_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=110474&_nc_ohc=68TlJBJgKd4AX8fVK7Y&_nc_ht=scontent.fmnl9-2.fna&oh=0b44dc76e6dbc8765b76dcf0c8b8d458&oe=6131127D,861,7,[]
"LOOK: The City of Manila received on Thursday, June 24, its maiden order of 400,000 doses of vaccines.

Manila DRRMO is at NAIA for the logistical transport of these vaccines utilizing our own vehicles.

#AlertoManileno #COVID19PH #Manila450",2021-06-24 08:30:17,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/203859282_1144486546036033_3757324528289018542_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8024bb&_nc_ohc=v7cwFs45P-4AX865u0d&_nc_ht=scontent.fmnl9-2.fna&oh=d241ebbef5effb18988b7c6951a10e6f&oe=61331D1D,751,26,[]
"BREAKING: Manila City Mayor Francisco 'Isko Moreno' Domagoso received on Thursday, June 24, the 400,000 doses of Sinovac vaccine that the city government procured.

Domagoso was joined by Manila City Vice Mayor Maria Sheilah Lacuna-Pangan, and City Health Officer Dr. Arnold Pangan.

#AlertoManileno #COVID19PH #Manila450",2021-06-24 08:05:03,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/203052138_1144485296036158_7025706687541266317_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=-BtoLkHHbTsAX_T9DUK&_nc_ht=scontent.fmnl9-1.fna&oh=6712d9dabf689831834ba3d097632ae6&oe=61317C36,2365,68,[]
"LIVE: Eucharistic Celebration and the Rite of Canonical Possession and Installation of His Eminence Jose F. Cardinal Advincula as the 33rd Archbishop of Manila

#audiam #listeningchurch
#ArchdioceseOfManila #TVMaria
#500YearsofChristianity",2021-06-24 07:37:00,,163,31,[]
"CITY HEALTH ADVISORY: Wala po tayong mass vaccination bukas, June 24, kasabay ng paggunita sa Araw ng Maynila.

Manatiling nakatutok sa ating social media pages hinggil sa vaccination schedules ng lungsod sa susunod na mga araw.

Maraming salamat po.

#AlertoManileno #COVID19PH",2021-06-23 22:49:45,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205982704_1144252132726141_3443918521894042637_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=110474&_nc_ohc=zGVo76TkxjUAX-XJal1&_nc_ht=scontent.fmnl9-2.fna&oh=8eda18018dce4ebfb6821031b784c704&oe=61328D67,1071,114,[]
"BUSINESS ALERT: In celebration of the 450th anniversary of the City of Manila, SM Manila, SM San Lazaro, and Savemore Nagtahan will hold a sale this Thursday, June 24, until Sunday, June 27.

SM ManagementHigit pa reminds the public to properly wear their face mask and face shield in order to enjoy the up to 70% off discount on selected items.

This information is published in line with the Manila City government’s close working relations with local businesses based in the nation’s capital.

#SMAnnouncements #AlertoManileno #Manila450",2021-06-23 21:04:55,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204696483_1144195842731770_312220227867945469_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=UTWFRAzSSUoAX8U5ST4&_nc_ht=scontent.fmnl9-2.fna&oh=a5c43bf8d8eb5f2dcdb869cfea4ebebd&oe=61312E3B,494,33,[]
"Live at Metropolitan Theater: The Outstanding Manilan awarding ceremonies, in line with the celebration of the 450th year of the City of Manila.

#BagongMaynila
#SimplyNoPlaceLikeManila
#WelcomePoKayoSaManila
#Manila450",2021-06-23 17:40:58,,608,63,[]
"WATCH: MTPB personnel make sure that tricycle, pedicab, jeepney, and delivery drivers are able to get into the CCP Complex easily for the drive-through COVID-19 vaccination. The drivers are part of the A4Higit pa category.

The drive-through jabs are being done via the Vaccine Express, which is a project of the Office of the Vice President and its Angat Buhay partners.

Today, Wednesday, June 23 is the second and last day of the Vaccine Express operations at the CCP Complex.

#AlertoManileno",2021-06-23 14:30:47,,493,23,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of June 23, 2021.

#AlertoManileno #COVID19PH",2021-06-23 14:01:17,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205603768_1143985309419490_7163176350513609300_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8024bb&_nc_ohc=QXaoFIjrSPgAX_QtE7k&_nc_ht=scontent.fmnl9-2.fna&oh=20376de02e31c7c61a56332402b15623&oe=6133533F,293,12,[]
"TINGNAN: Narito ang kasalukuyang sitwasyon sa iba't ibang vaccination sites sa Lungsod ng Maynila ngayong araw, ika-23 ng Hunyo.

Ito'y sa gitna ng magkakasabay na deployment ng COVID-19 vaccines sa mall atHigit pa school sites.

Umabot na rin sa 2,000 na katao ang dumating sa bawat mall site (Lucky Chinatown Mall, Robinsons Place Manila, SM Manila, at SM San Lazaro) ngayong umaga upang mabakunahan ng first dose kaya hindi na po sila tatanggap ng mga karagdagang indibidwal.

Ilang paalala sa mga magpapabakuna:

Hanggang 8pm ang bakunahan ngayong araw Hinihikayat ang lahat na magtungo sa vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Para sa mga nakapag pre-register na ay dalhin lamang ang waiver form o QR code para sa verification. Kung hindi pa nakakapag-register ay magpunta lamang po sa www.manilacovid19vaccine.ph.

Huwag kalimutan ang pagsunod sa health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-06-23 12:12:36,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204769590_1143924506092237_1686446199940627328_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=110474&_nc_ohc=2xviufb1tXgAX-\-\Hiop&_nc_ht=scontent.fmnl9-2.fna&oh=ad4df7c4f6fe9d01d21cde2fe040ed88&oe=6131EE53,520,87,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang Robinsons Place Manila at Lucky Chinatown Mall ngayong araw ng Miyerkules, June 23.

Umabot na rin po sa 2,000 na kataoHigit pa ang dumating sa naturang mga mall sites ngayong umaga upang mabakunahan ng first dose.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-06-23 10:11:02,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205220698_1143867516097936_8161629397021172464_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=110474&_nc_ohc=Mvmq7wQzwAYAX-QG7Ob&_nc_ht=scontent.fmnl9-2.fna&oh=81e18585e5674addbfe6341987803192&oe=6131B559,649,78,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang SM Manila, at SM San Lazaro ngayong araw ng Miyerkules, June 23.

Umabot na po sa 2,000 na katao ang dumating sa naturangHigit pa mga mall sites ngayong umaga upang mabakunahan ng first dose.

Samantala, patuloy naman na tumatanggap ang Lucky Chinatown Mall at Robinsons Place Manila ng mga nagnanais na magpabakuna ngayon araw.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-06-23 09:15:56,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/201804461_1143843012767053_3392189496459051170_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=xgsz-TKCoGEAX_IYhMY&_nc_ht=scontent.fmnl9-1.fna&oh=ac58a3689d2287194fd27c64357a6c35&oe=61345DA7,542,55,[]
,2021-06-23 07:31:42,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205299073_1143798266104861_1079591662896394629_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=X0RplghQm1QAX_2cY9_&_nc_ht=scontent.fmnl9-1.fna&oh=d6244c3ae113cd1e4a3567479ba210db&oe=613309E7,533,36,[]
"MANILA MASS VACCINATION UPDATE: The City of Manila broke its own COVID-19 vaccination record once again as it reached an all-time high with 35,572 individuals inoculated on Tuesday, June 22.

#AlertoManileno #COVID19PH",2021-06-22 22:18:27,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205766906_1143502036134484_7867589076586246730_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=110474&_nc_ohc=tp-hndQCilUAX85DqvM&_nc_oc=AQl0ozleJ63IGHdCDDFLksQyG-PXpvCLqJK7T2T6ZE4i3Hzl4sm7g7cczk5mlJ_kRso&_nc_ht=scontent.fmnl9-1.fna&oh=7ad2095a417e34cd9d2a4e0074a35b4b&oe=613337CA,659,28,[]
,2021-06-22 19:35:56,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204312601_1143375636147124_1510779704275919003_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=110474&_nc_ohc=g1XfWzblm9oAX9G3bYq&_nc_ht=scontent.fmnl9-1.fna&oh=3701949d43a0277b52d262905854daee&oe=6132F9B4,1127,242,[]
"Pantay-pantay po dapat tayo dito sa Lungsod ng Maynila. Walang mayaman, walang mahirap, walang middle class. Ang bakuna ay para sa tao, at ang pinakamabisang bakuna ay ang bakunang nasa braso mo.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-06-22 18:00:38,,1382,144,[]
"WATCH: The DPS Estero Rangers went through the painstaking process of cleaning Estero de Tutuban — which is part of Barangay 224 Zone 21 sa District 3 — today, Tuesday, June 22.

The DPS Estero Rangers collected 13 sacks of assorted garbage from Estero de Tutuban.

#AlertoManileno",2021-06-22 16:00:44,,193,30,[]
"Para sa nalalapit na pagbubukas ng ating Manila COVID-19 Field Hospital ay pinirmahan po natin noong isang linggo ang kontrata ng 127 newly-hired doctors, nurses, at iba pang essential personnel para sa bago nating ospital.

Para sa mga Batang Maynila, mula sa Batang Maynila.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-06-22 15:00:00,,381,15,[]
"LOOK: The MDRRMO team, which is tasked to implement sanitation and disinfection measures throughout the City of Manila, gets to explore all kinds of buildings.

Today, Tuesday, June 22, MDRRMO personnelHigit pa conducted misting and fogging operations at the Metropolitan Theater. These photos were taken at 8:57 am.

The ""Met,"" which closed in 1996, has been restored. After 25 years, this treasured Manila landmark is set to welcome guests once more.

#AlertoManileno",2021-06-22 14:30:29,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/206087500_1143194412831913_9071319415035488482_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=8024bb&_nc_ohc=-PavNyte8CQAX-FsdDv&_nc_ht=scontent.fmnl9-2.fna&oh=dc23c86647dc276ce568f7994c57939c&oe=6131B8A3,283,3,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of June 22, 2021.

#AlertoManileno #COVID19PH",2021-06-22 14:00:23,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204601982_1143227232828631_3553132225377185965_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8024bb&_nc_ohc=iYlhDcWYe6oAX-384fg&_nc_ht=scontent.fmnl9-2.fna&oh=53fb8ae3ee58b51da10fae22e4677c2b&oe=61348C82,149,2,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang SM Manila at SM San Lazaro ngayong araw ng Martes, June 22.

Umabot na po sa 2,500 na katao ang dumating sa naturang mgaHigit pa mall sites ngayong umaga upang mabakunahan ng first dose.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-06-22 12:47:32,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/203222305_1143204112830943_4454741319604106599_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8024bb&_nc_ohc=J2nTwulPQHoAX9-2GdD&_nc_oc=AQl0gEih_45OfwE7TDVR5P4n1sxg5BHOYrkv1kjKrFJxpwZbWiBkdPDaB-QjuaoCCsY&_nc_ht=scontent.fmnl9-2.fna&oh=f1d9eebd2e3aeb2dc0590e6cdb548eac&oe=6132F703,515,57,[]
"MEOC RT-PCR SWAB TESTING HOTLINES: Para sa nais magpa swab test nang libre sa Quirino Grandstand, naririto ang contact numbers ng Manila Emergency Operation Center (MEOC).

Sa pangunguna ng Manila HealthHigit pa Department (MHD), 100 na katao ang sasailalim sa drive-thru swab testing kada araw. Libre ito para sa Manilans and non-Manilans.

Nakahanda rin ang Quarantine Facilities ng lungsod para sa mga indibidwal na mag-popositibo hangga’t kayanin ng kapasidad ng mga ito.

Lahat ng mga nais magpa swab test ay kinakailangan mag-schedule ng appointment sa MEOC.

I-contact lamang ang anuman sa mga sumusunod na numero:

09555875981
09983226367
09555875976
09052423327
09636023177
09615869957

#AlertoManileno #COVID19PH",2021-06-22 12:00:31,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/131653079_1143182649499756_4565299684290065413_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=110474&_nc_ohc=A4wW6mkRHEMAX883fio&_nc_ht=scontent.fmnl9-2.fna&oh=c484c4e235a1e9830af461654be98f83&oe=61347A24,519,77,[]
"TINGNAN: Nagsagawa ng morning cleaning operation ang mga kawani ng Divisoria Market, Pritil Market, New Arranque Market, Central Market, Obrero Market at Dagonoy Market ngayong araw ng Martes, June 22.

BahagiHigit pa ng pagsasaayos sa Lungsod ng Maynila ang araw-araw na cleaning operation sa iba't ibang lugar nito, at isa na rito ang paglilinis ng mga pampublikong pamilihan na hawak ng lungsod.

#AlertoManileno",2021-06-22 09:20:06,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204156305_1143111856173502_5175626967570273294_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=110474&_nc_ohc=7QF5hTRXpyEAX-oFexp&_nc_ht=scontent.fmnl9-2.fna&oh=6859fe6ffeb35b36223e87c43bd1c136&oe=61348705,163,5,[]
,2021-06-22 06:38:05,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204520350_1143041402847214_959844578689976028_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=110474&_nc_ohc=9wihrD2LcHAAX995sdw&_nc_ht=scontent.fmnl9-1.fna&oh=14bb999df43de6efc86938b97d8208fc&oe=6134CD20,691,83,[]
,2021-06-21 22:15:26,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202499635_1142818166202871_1208446968152450569_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=110474&_nc_ohc=wrqmb_Wr6oEAX_M5oc6&_nc_ht=scontent.fmnl9-2.fna&oh=87dcfeb7fda70c43acce6df346747aa6&oe=6132C5AE,929,420,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang Robinsons Place Manila ngayong araw ng Lunes, June 21.

Ito ay matapos buksan ni Manila City Mayor Francisco 'Isko MorenoHigit pa' Domagoso ang lahat ng vaccination sites para sa mga walk-in clients na nagnanais na mabakunahan ng first dose.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-06-21 19:00:17,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/203228019_1142713942879960_8328329767728223319_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8024bb&_nc_ohc=Tdgbyth8M8cAX9OBfkM&_nc_ht=scontent.fmnl9-2.fna&oh=04f0a8ae8288de28c82c7cecea213ea8&oe=6133E508,336,31,[]
"NEWS ALERT: About 7,347 persons have received COVID-19 vaccine shots since Mayor Francisco ‘Isko Moreno’ Domagoso’s directive to allow walk-in clients at 4:30 pm.

[Prior to walk-in]
4:20 pm — 4,402

[After allowing walk-in]
6:30 pm — 11,749

#AlertoManileno #COVID19PH",2021-06-21 18:42:43,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205454431_1142703729547648_2163401339113888129_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=dYu5rpfATOEAX_6rVc8&_nc_ht=scontent.fmnl9-2.fna&oh=b43fff38466263bd06718612ccb5736f&oe=61319C37,2191,163,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang Lucky Chinatown Manila, SM Manila, at SM San Lazaro ngayong araw ng Lunes, June 21.

Ito ay matapos buksan ni Manila CityHigit pa Mayor Francisco 'Isko Moreno' Domagoso ang lahat ng vaccination sites para sa mga walk-in clients na nagnanais na mabakunahan ng first dose.

Nananatiling bukas naman ang Robinsons Place Manila para sa mga nagnanais na magpabakuna ngayong gabi.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-06-21 18:33:48,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202300907_1142697669548254_8071284035633397736_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8024bb&_nc_ohc=S3cHcHRVAusAX8cywmG&_nc_ht=scontent.fmnl9-2.fna&oh=12e6ca3a3d47a7dbd9f715006591ceb3&oe=61319BF7,547,99,[]
,2021-06-21 14:30:15,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202023971_1142560176228670_8661139794505649033_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=8024bb&_nc_ohc=fiYbGNR_KG8AX-5MTko&_nc_ht=scontent.fmnl9-2.fna&oh=60643f2ebcc6cd6b9991b9f3a047c0fc&oe=613446FA,502,26,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of June 21, 2021.

#AlertoManileno #COVID19PH",2021-06-21 14:00:25,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/204639577_1142535189564502_4947470460338165668_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=8024bb&_nc_ohc=1lLIL6r1cDUAX9uXdAT&_nc_ht=scontent.fmnl9-1.fna&oh=ad1095d8722e2e86283a73889b6850bb&oe=61320FB1,250,7,[]
"NEWS ALERT: Low vaccination turnouts reported in four mall sites as of 11:00 am. Manila City began today its no-walk in policy.

Lucky Chinatown Mall — 170 vaccines administered out of 2,500 doses

RobinsonsHigit pa Place Manila — 195 vaccines administered out of 2,500 doses

SM City Manila — 233 vaccines administered out of 2,500 doses

SM San Lazaro — 313 vaccines administered out of 2,500 doses

#AlertoManileno #COVID19PH",2021-06-21 11:18:23,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/203926695_1142491222902232_8786241805504878099_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=XL3wD2YRHMQAX_ILB79&_nc_ht=scontent.fmnl9-2.fna&oh=c43184dac18af60944a4585a967bd22b&oe=6132A5C9,1425,1691,[]
"BREAKING: The Manila Police District (MPD) has seized 8.533 kilograms of shabu worth P58,024,000 in a joint buy-bust operation in Imus, Cavite, Mayor Francisco 'Isko Moreno' Domagoso announced this morning.

TheHigit pa operation was launched by the MPD Drug Enforcement Unit, in coordination with the Philippine Drug Enforcement Agency, Cavite Provincial Police Office and Imus Municipal Police Station.

Domagoso said five suspects were arrested during the operation for violation of the Dangerous Drugs Act or Republic Act No. 9165.

The Mayor said that the suspects will also be charged for illegal possession of firearms and ammunition under Republic Act No. 10591.

#AlertoManileno",2021-06-21 10:08:24,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/201452172_1142464016238286_8042428327723374730_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8024bb&_nc_ohc=Zx440zeScbMAX-Z43PE&_nc_ht=scontent.fmnl9-1.fna&oh=ad2b35148f2d377196881b751a844e8a&oe=61310EA5,641,47,[]
